target,model,split,subgroup_dimension,subgroup_value,n,positive_n,prevalence,small_cell_flag,pr_auc,roc_auc,brier_score,threshold,actual_capacity_fraction,recall_at_capacity,precision_at_capacity,specificity_at_capacity,true_negative,false_positive,false_negative,true_positive,interpretation
non_initiated_within_90_days,logistic_regression,temporal_test,age_band,LT_65,149,34,0.22818791946308725,False,0.3914488547646819,0.6557544757033248,0.16895418932086728,0.26907546392495624,0.18120805369127516,0.29411764705882354,0.37037037037037035,0.8521739130434782,98,17,24,10,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
non_initiated_within_90_days,logistic_regression,temporal_test,care_setting,academic_oncology,119,41,0.3445378151260504,False,0.4953216524672629,0.6782363977485929,0.22234950696343014,0.26907546392495624,0.31932773109243695,0.4878048780487805,0.5263157894736842,0.7692307692307693,60,18,21,20,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
non_initiated_within_90_days,logistic_regression,temporal_test,care_setting,community_oncology,45,12,0.26666666666666666,False,0.40913143111200023,0.5909090909090909,0.1989404521414961,0.26907546392495624,0.08888888888888889,0.16666666666666666,0.5,0.9393939393939394,31,2,10,2,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
non_initiated_within_90_days,logistic_regression,temporal_test,care_setting,community_urology,296,63,0.21283783783783783,False,0.3749663933814995,0.6786565842359834,0.15514287724224388,0.26907546392495624,0.16891891891891891,0.38095238095238093,0.48,0.8884120171673819,207,26,39,24,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
non_initiated_within_90_days,logistic_regression,temporal_test,care_setting,mixed_pathway,105,23,0.21904761904761905,False,0.3023326631127455,0.5837751855779427,0.1689217431507853,0.26907546392495624,0.2,0.21739130434782608,0.23809523809523808,0.8048780487804879,66,16,18,5,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
non_initiated_within_90_days,logistic_regression,temporal_test,missingness_pattern,NO_MISSING,553,135,0.244122965641953,False,0.3910378526955507,0.6657983342193868,0.17450651651464,0.26907546392495624,0.2007233273056058,0.362962962962963,0.44144144144144143,0.8516746411483254,356,62,86,49,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
non_initiated_within_90_days,logistic_regression,temporal_test,missingness_pattern,ONE_MISSING,12,4,0.3333333333333333,True,0.7321428571428571,0.75,0.21407356141301984,0.26907546392495624,0.16666666666666666,0.5,1.0,1.0,8,0,2,2,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,market_code,AU,24,8,0.3333333333333333,True,0.5799603174603174,0.65625,0.21836473274897017,0.42401685905084113,0.0,0.0,,1.0,16,0,8,0,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,market_code,CA,25,8,0.32,True,0.606500626566416,0.7867647058823529,0.20715911976172857,0.42401685905084113,0.16,0.375,0.75,0.9411764705882353,16,1,5,3,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,market_code,CN,46,21,0.45652173913043476,False,0.38405547233276366,0.34285714285714286,0.2744515647403162,0.42401685905084113,0.30434782608695654,0.14285714285714285,0.21428571428571427,0.56,14,11,18,3,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,market_code,DE,73,29,0.3972602739726027,False,0.43259648071460505,0.5517241379310345,0.23914649948344457,0.42401685905084113,0.410958904109589,0.4482758620689655,0.43333333333333335,0.6136363636363636,27,17,16,13,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,market_code,FR,47,18,0.3829787234042553,False,0.42645736134433065,0.5057471264367817,0.23778330228057798,0.42401685905084113,0.1702127659574468,0.16666666666666666,0.375,0.8275862068965517,24,5,15,3,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,market_code,JP,72,25,0.3472222222222222,False,0.3242223727487788,0.37617021276595747,0.24583426306275,0.42401685905084113,0.25,0.12,0.16666666666666666,0.6808510638297872,32,15,22,3,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,market_code,US,105,42,0.4,False,0.3596405533652998,0.40967498110355255,0.2542933573238104,0.42401685905084113,0.047619047619047616,0.047619047619047616,0.4,0.9523809523809523,60,3,40,2,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,disease_state,mHSPC,392,151,0.3852040816326531,False,0.3675478116505031,0.4724794592069468,0.24509919052823917,0.42401685905084113,0.20153061224489796,0.17880794701986755,0.34177215189873417,0.7842323651452282,189,52,124,27,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,age_band,65_74,185,74,0.4,False,0.38222433908383213,0.4772339907475043,0.25015946287626667,0.42401685905084113,0.1837837837837838,0.16216216216216217,0.35294117647058826,0.8018018018018018,89,22,62,12,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,age_band,GE_75,105,41,0.3904761904761905,False,0.4212681398335641,0.47827743902439024,0.24416070048735855,0.42401685905084113,0.22857142857142856,0.21951219512195122,0.375,0.765625,49,15,32,9,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,age_band,LT_65,102,36,0.35294117647058826,False,0.32352283114938873,0.45791245791245794,0.2368873382724292,0.42401685905084113,0.20588235294117646,0.16666666666666666,0.2857142857142857,0.7727272727272727,51,15,30,6,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,care_setting,academic_oncology,121,49,0.4049586776859504,False,0.47115371260990296,0.5717120181405896,0.24156939158967908,0.42401685905084113,0.12396694214876033,0.14285714285714285,0.4666666666666667,0.8888888888888888,64,8,42,7,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,care_setting,community_oncology,176,70,0.3977272727272727,False,0.38829588250243524,0.457277628032345,0.2501649405256624,0.42401685905084113,0.2159090909090909,0.21428571428571427,0.39473684210526316,0.7830188679245284,83,23,55,15,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,care_setting,community_urology,48,18,0.375,False,0.3108780137914186,0.3611111111111111,0.25155836597434567,0.42401685905084113,0.3541666666666667,0.16666666666666666,0.17647058823529413,0.5333333333333333,16,14,15,3,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,care_setting,mixed_pathway,47,14,0.2978723404255319,False,0.25086592263405266,0.3528138528138528,0.2286203235198598,0.42401685905084113,0.19148936170212766,0.14285714285714285,0.2222222222222222,0.7878787878787878,26,7,12,2,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,missingness_pattern,NO_MISSING,383,148,0.38642297650130547,False,0.37177889107249773,0.47984473835537667,0.2447118954044483,0.42401685905084113,0.206266318537859,0.18243243243243243,0.34177215189873417,0.7787234042553192,183,52,121,27,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
discontinued_within_12_months,logistic_regression,temporal_test,missingness_pattern,ONE_MISSING,9,3,0.3333333333333333,True,0.25,0.05555555555555555,0.261580749685116,0.42401685905084113,0.0,0.0,,1.0,6,0,3,0,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,market_code,AU,18,2,0.1111111111111111,True,0.14646464646464646,0.46875,0.09961751645060636,0.17651923673035155,0.0,0.0,,1.0,16,0,2,0,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,market_code,CA,19,2,0.10526315789473684,True,0.1388888888888889,0.38235294117647056,0.09899220389345874,0.17651923673035155,0.05263157894736842,0.0,0.0,0.9411764705882353,16,1,2,0,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,market_code,CN,28,3,0.10714285714285714,True,0.11231884057971014,0.3466666666666667,0.10918242938502871,0.17651923673035155,0.35714285714285715,0.3333333333333333,0.1,0.64,16,9,2,1,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,market_code,DE,50,6,0.12,False,0.18826656012010703,0.5378787878787878,0.10822427501456792,0.17651923673035155,0.22,0.3333333333333333,0.18181818181818182,0.7954545454545454,35,9,4,2,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,market_code,FR,33,4,0.12121212121212122,True,0.378125,0.5775862068965517,0.10515716242306673,0.17651923673035155,0.09090909090909091,0.25,0.3333333333333333,0.9310344827586207,27,2,3,1,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,market_code,JP,50,3,0.06,True,0.16893939393939394,0.7588652482269503,0.05612530108660981,0.17651923673035155,0.06,0.0,0.0,0.9361702127659575,44,3,3,0,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,market_code,US,73,9,0.1232876712328767,False,0.23763404351639647,0.6736111111111112,0.10751417825836262,0.17651923673035155,0.3698630136986301,0.6666666666666666,0.2222222222222222,0.671875,43,21,3,6,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,disease_state,mHSPC,271,29,0.1070110701107011,False,0.15625883565830156,0.573382730122542,0.096927215390214,0.17651923673035155,0.2029520295202952,0.3448275862068966,0.18181818181818182,0.8140495867768595,197,45,19,10,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,age_band,65_74,122,11,0.09016393442622951,False,0.11643119872023594,0.5503685503685504,0.08658139449127594,0.17651923673035155,0.14754098360655737,0.18181818181818182,0.1111111111111111,0.8558558558558559,95,16,9,2,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,age_band,GE_75,74,9,0.12162162162162163,False,0.22559381040103194,0.6273504273504273,0.10557477240204073,0.17651923673035155,0.33783783783783783,0.5555555555555556,0.2,0.6923076923076923,45,20,4,5,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,age_band,LT_65,75,9,0.12,False,0.21423572784496792,0.5404040404040404,0.10522416113415091,0.17651923673035155,0.16,0.3333333333333333,0.25,0.8636363636363636,57,9,6,3,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,care_setting,academic_oncology,83,11,0.13253012048192772,False,0.1381054693445845,0.49873737373737376,0.11989641121468157,0.17651923673035155,0.14457831325301204,0.09090909090909091,0.08333333333333333,0.8472222222222222,61,11,10,1,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,care_setting,community_oncology,116,9,0.07758620689655173,False,0.16298956314183333,0.6012461059190031,0.07480127682051452,0.17651923673035155,0.1810344827586207,0.4444444444444444,0.19047619047619047,0.8411214953271028,90,17,5,4,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,care_setting,community_urology,33,3,0.09090909090909091,True,0.42460317460317465,0.6111111111111112,0.08174545001618105,0.17651923673035155,0.18181818181818182,0.3333333333333333,0.16666666666666666,0.8333333333333334,25,5,2,1,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,care_setting,mixed_pathway,39,6,0.15384615384615385,False,0.2804218657159834,0.6717171717171717,0.12670064815937865,0.17651923673035155,0.41025641025641024,0.6666666666666666,0.25,0.6363636363636364,21,12,2,4,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,missingness_pattern,NO_MISSING,264,28,0.10606060606060606,False,0.1451371631783205,0.5596246973365617,0.09663166476209303,0.17651923673035155,0.20075757575757575,0.32142857142857145,0.16981132075471697,0.8135593220338984,192,44,19,9,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
switched_treatment,logistic_regression,temporal_test,missingness_pattern,ONE_MISSING,7,1,0.14285714285714285,True,0.5,0.8333333333333334,0.10807369622220528,0.17651923673035155,0.2857142857142857,1.0,0.5,0.8333333333333334,5,1,0,1,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,market_code,AU,8,3,0.375,True,0.5555555555555555,0.6666666666666666,0.23572981323599718,0.5406480668560959,0.0,0.0,,1.0,5,0,3,0,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,market_code,CA,8,1,0.125,True,0.25,0.5714285714285714,0.18103379746927853,0.5406480668560959,0.125,0.0,0.0,0.8571428571428571,6,1,1,0,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,market_code,CN,21,6,0.2857142857142857,True,0.29703548085901027,0.4444444444444444,0.2447853001084863,0.5406480668560959,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.8666666666666667,13,2,5,1,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,market_code,DE,29,14,0.4827586206896552,True,0.6546692910387072,0.6476190476190476,0.23766949536520016,0.5406480668560959,0.1724137931034483,0.2857142857142857,0.8,0.9333333333333333,14,1,10,4,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,market_code,FR,18,7,0.3888888888888889,True,0.5370879120879121,0.5064935064935064,0.24572070475897057,0.5406480668560959,0.1111111111111111,0.14285714285714285,0.5,0.9090909090909091,10,1,6,1,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,market_code,JP,25,12,0.48,True,0.6181748441616863,0.5576923076923077,0.24545086042898398,0.5406480668560959,0.24,0.25,0.5,0.7692307692307693,10,3,9,3,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,market_code,US,43,14,0.32558139534883723,False,0.3068640557196249,0.45320197044334976,0.2756704249427448,0.5406480668560959,0.32558139534883723,0.2857142857142857,0.2857142857142857,0.6551724137931034,19,10,10,4,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,disease_state,mHSPC,152,57,0.375,False,0.3928174218390634,0.5253924284395198,0.24855321067391656,0.5406480668560959,0.20394736842105263,0.22807017543859648,0.41935483870967744,0.8105263157894737,77,18,44,13,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,age_band,65_74,75,25,0.3333333333333333,False,0.434730848463536,0.5616,0.23478217106767238,0.5406480668560959,0.2,0.24,0.4,0.82,41,9,19,6,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,age_band,GE_75,41,20,0.4878048780487805,False,0.4814527069087172,0.4452380952380952,0.27901549036978723,0.5406480668560959,0.17073170731707318,0.15,0.42857142857142855,0.8095238095238095,17,4,17,3,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,age_band,LT_65,36,12,0.3333333333333333,False,0.3957147574778097,0.5902777777777778,0.24254972464440602,0.5406480668560959,0.25,0.3333333333333333,0.4444444444444444,0.7916666666666666,19,5,8,4,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,care_setting,academic_oncology,49,14,0.2857142857142857,False,0.23856078652874063,0.3673469387755102,0.25750245697176216,0.5406480668560959,0.16326530612244897,0.14285714285714285,0.25,0.8285714285714286,29,6,12,2,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,care_setting,community_oncology,71,29,0.4084507042253521,False,0.41518395038027867,0.5114942528735632,0.2601086811480829,0.5406480668560959,0.2535211267605634,0.2413793103448276,0.3888888888888889,0.7380952380952381,31,11,22,7,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,care_setting,community_urology,18,8,0.4444444444444444,True,0.7874323593073593,0.7875,0.20053229795843888,0.5406480668560959,0.05555555555555555,0.125,1.0,1.0,10,0,7,1,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,care_setting,mixed_pathway,14,6,0.42857142857142855,True,0.7297008547008547,0.6875,0.2203692790037988,0.5406480668560959,0.2857142857142857,0.5,0.75,0.875,7,1,3,3,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,missingness_pattern,NO_MISSING,149,55,0.3691275167785235,False,0.3883900448931186,0.5264990328820116,0.2479193510964553,0.5406480668560959,0.2080536912751678,0.23636363636363636,0.41935483870967744,0.8085106382978723,76,18,42,13,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
restarted_after_gap,logistic_regression,temporal_test,missingness_pattern,ONE_MISSING,3,2,0.6666666666666666,True,0.8333333333333333,0.5,0.2800349030211597,0.5406480668560959,0.0,0.0,,1.0,1,0,2,0,"Predictive subgroup performance only; differences may reflect sample size, measurement or synthetic construction."
